DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,5233029.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,462829.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,13901051.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,446984.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,6434.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Lithuania,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,12000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Lithuania,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,191600.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Luxembourg,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,600.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Luxembourg,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,92304.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Luxembourg,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,10845.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Latvia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,4000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Montenegro,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,20192.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Montenegro,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,12952.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Montenegro,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,94011.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Montenegro,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,173703.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Montenegro,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,2937.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Montenegro,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,6428.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,North Macedonia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,41000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,North Macedonia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,42025.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,North Macedonia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,170076.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,North Macedonia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,162430.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,North Macedonia,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,37862.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,North Macedonia,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,64011.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Malta,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,14358.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Malta,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,22.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Malta,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,698.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,2335339.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,276.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,90170.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,663.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,676806.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,554.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,31162.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Netherlands,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,1.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,81.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,470143.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,637182.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,102023.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,46309.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,417.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,45019.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Poland,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,0.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Portugal,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,1840155.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Portugal,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,23.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Romania,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,25.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Romania,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,16218.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Romania,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,4464.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Romania,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,37.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Romania,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,1000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Romania,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,42160.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Sweden,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,1526771.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Sweden,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,2700.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Sweden,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,1309.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Sweden,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,1768.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Slovakia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,10354.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Slovakia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,96.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Slovakia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,813708.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Slovakia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,53930.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Slovakia,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,39.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Slovakia,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,170.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Ukraine,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,13737.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,All countries of the world,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,5862747.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,All countries of the world,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,588239.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,All countries of the world,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,16581655.000
